"BusinessEntityID","PhoneNumber","PhoneNumberTypeID","ModifiedDate"
"13840","1 (11) 500 555-0118","2","2/10/2014 12:00:00 AM"
"13841","834-555-0187","2","9/12/2013 12:00:00 AM"
"13842","1 (11) 500 555-0147","1","1/15/2014 12:00:00 AM"
"13843","708-555-0175","2","3/9/2014 12:00:00 AM"
"13844","1 (11) 500 555-0168","2","4/13/2014 12:00:00 AM"
"13845","1 (11) 500 555-0151","2","6/19/2014 12:00:00 AM"
"13846","327-555-0132","2","3/10/2014 12:00:00 AM"
"13847","1 (11) 500 555-0186","1","3/9/2014 12:00:00 AM"
"13848","992-555-0176","1","4/14/2014 12:00:00 AM"
"13849","152-555-0147","1","11/4/2013 12:00:00 AM"
"13850","1 (11) 500 555-0175","2","2/13/2014 12:00:00 AM"
"13851","905-555-0127","1","2/20/2014 12:00:00 AM"
"13852","157-555-0150","1","5/18/2014 12:00:00 AM"
"13853","586-555-0175","1","2/3/2014 12:00:00 AM"
"13854","489-555-0112","1","12/7/2012 12:00:00 AM"
"13855","1 (11) 500 555-0161","1","7/14/2013 12:00:00 AM"
"13856","165-555-0185","2","9/3/2012 12:00:00 AM"
"13857","1 (11) 500 555-0141","2","4/6/2012 12:00:00 AM"
"13858","445-555-0133","2","4/15/2014 12:00:00 AM"
"13859","1 (11) 500 555-0166","2","2/4/2014 12:00:00 AM"
"13860","1 (11) 500 555-0174","2","9/19/2013 12:00:00 AM"
"13861","1 (11) 500 555-0133","2","5/21/2012 12:00:00 AM"
"13862","1 (11) 500 555-0134","2","10/17/2012 12:00:00 AM"
"13863","1 (11) 500 555-0139","1","6/29/2012 12:00:00 AM"
"13864","304-555-0141","2","7/1/2012 12:00:00 AM"
"13865","734-555-0118","2","11/4/2013 12:00:00 AM"
"13866","1 (11) 500 555-0118","1","9/18/2011 12:00:00 AM"
"13867","1 (11) 500 555-0149","2","1/11/2014 12:00:00 AM"
"13868","842-555-0145","1","9/3/2013 12:00:00 AM"
"13869","313-555-0114","1","12/8/2011 12:00:00 AM"
"13870","1 (11) 500 555-0140","1","12/27/2013 12:00:00 AM"
"13871","1 (11) 500 555-0168","2","5/22/2014 12:00:00 AM"
"13872","849-555-0134","1","3/14/2014 12:00:00 AM"
"13873","817-555-0185","1","9/13/2013 12:00:00 AM"
"13874","328-555-0115","2","4/20/2014 12:00:00 AM"
"13875","1 (11) 500 555-0161","2","3/10/2014 12:00:00 AM"
"13876","121-555-0117","2","11/17/2013 12:00:00 AM"
"13877","1 (11) 500 555-0117","2","7/13/2013 12:00:00 AM"
"13878","212-555-0171","1","3/27/2012 12:00:00 AM"
"13879","228-555-0183","2","10/27/2013 12:00:00 AM"
"13880","240-555-0189","2","3/31/2014 12:00:00 AM"
"13881","423-555-0189","2","1/14/2014 12:00:00 AM"
"13882","1 (11) 500 555-0123","1","12/7/2012 12:00:00 AM"
"13883","1 (11) 500 555-0113","1","6/27/2012 12:00:00 AM"
"13884","135-555-0185","2","5/28/2012 12:00:00 AM"
"13885","1 (11) 500 555-0127","2","2/10/2013 12:00:00 AM"
"13886","1 (11) 500 555-0163","1","10/5/2012 12:00:00 AM"
"13887","783-555-0197","2","4/20/2014 12:00:00 AM"
"13888","286-555-0117","2","5/17/2014 12:00:00 AM"
"13889","924-555-0118","2","3/14/2014 12:00:00 AM"
"13890","1 (11) 500 555-0131","1","10/13/2011 12:00:00 AM"
"13891","175-555-0135","1","6/23/2013 12:00:00 AM"
"13892","904-555-0153","1","2/7/2014 12:00:00 AM"
"13893","1 (11) 500 555-0117","1","5/27/2014 12:00:00 AM"
"13894","1 (11) 500 555-0177","2","10/22/2013 12:00:00 AM"
"13895","1 (11) 500 555-0124","2","12/13/2012 12:00:00 AM"
"13896","309-555-0129","2","10/29/2013 12:00:00 AM"
"13897","1 (11) 500 555-0155","2","9/29/2013 12:00:00 AM"
"13898","1 (11) 500 555-0116","2","5/16/2012 12:00:00 AM"
"13899","233-555-0168","1","7/12/2012 12:00:00 AM"
"13900","592-555-0154","1","7/6/2013 12:00:00 AM"
"13901","849-555-0119","1","4/20/2014 12:00:00 AM"
"13902","136-555-0185","2","1/26/2014 12:00:00 AM"
"13903","1 (11) 500 555-0144","1","11/27/2011 12:00:00 AM"
"13904","1 (11) 500 555-0191","1","6/28/2012 12:00:00 AM"
"13905","1 (11) 500 555-0176","2","12/18/2011 12:00:00 AM"
"13906","594-555-0195","2","9/10/2013 12:00:00 AM"
"13907","1 (11) 500 555-0191","2","10/28/2011 12:00:00 AM"
"13908","464-555-0121","1","11/24/2013 12:00:00 AM"
"13909","826-555-0195","1","6/23/2014 12:00:00 AM"
"13910","605-555-0193","1","9/13/2013 12:00:00 AM"
"13911","1 (11) 500 555-0116","2","10/10/2012 12:00:00 AM"
"13912","1 (11) 500 555-0181","2","10/19/2013 12:00:00 AM"
"13913","575-555-0128","1","9/11/2013 12:00:00 AM"
"13914","777-555-0162","1","7/9/2013 12:00:00 AM"
"13915","903-555-0112","2","8/6/2013 12:00:00 AM"
"13916","734-555-0189","2","8/25/2012 12:00:00 AM"
"13917","1 (11) 500 555-0195","2","7/4/2011 12:00:00 AM"
"13918","708-555-0164","2","1/17/2014 12:00:00 AM"
"13919","1 (11) 500 555-0151","1","9/1/2013 12:00:00 AM"
"13920","677-555-0122","1","1/23/2014 12:00:00 AM"
"13921","1 (11) 500 555-0113","2","10/13/2013 12:00:00 AM"
"13922","1 (11) 500 555-0116","2","9/9/2013 12:00:00 AM"
"13923","1 (11) 500 555-0185","2","4/1/2014 12:00:00 AM"
"13924","351-555-0167","1","9/29/2013 12:00:00 AM"
"13925","1 (11) 500 555-0135","1","12/9/2012 12:00:00 AM"
"13926","468-555-0132","2","4/23/2012 12:00:00 AM"
"13927","1 (11) 500 555-0159","2","10/22/2013 12:00:00 AM"
"13928","631-555-0156","2","4/23/2014 12:00:00 AM"
"13929","253-555-0128","2","9/17/2011 12:00:00 AM"
"13930","1 (11) 500 555-0118","1","10/25/2012 12:00:00 AM"
"13931","325-555-0175","1","11/7/2013 12:00:00 AM"
"13932","1 (11) 500 555-0176","2","11/26/2012 12:00:00 AM"
"13933","1 (11) 500 555-0172","1","3/11/2014 12:00:00 AM"
"13934","1 (11) 500 555-0196","1","3/18/2014 12:00:00 AM"
"13935","1 (11) 500 555-0183","1","11/7/2013 12:00:00 AM"
"13936","980-555-0166","1","10/28/2013 12:00:00 AM"
"13937","211-555-0162","1","9/15/2013 12:00:00 AM"
"13938","1 (11) 500 555-0114","1","11/7/2011 12:00:00 AM"
"13939","318-555-0134","2","10/8/2013 12:00:00 AM"
"13940","1 (11) 500 555-0110","2","5/18/2014 12:00:00 AM"
"13941","1 (11) 500 555-0161","2","3/30/2014 12:00:00 AM"
"13942","1 (11) 500 555-0128","1","3/6/2014 12:00:00 AM"
"13943","462-555-0193","1","1/24/2014 12:00:00 AM"
"13944","483-555-0113","1","4/12/2014 12:00:00 AM"
"13945","1 (11) 500 555-0111","1","12/8/2013 12:00:00 AM"
"13946","759-555-0116","2","5/3/2012 12:00:00 AM"
"13947","1 (11) 500 555-0119","1","10/20/2011 12:00:00 AM"
"13948","1 (11) 500 555-0177","1","7/9/2011 12:00:00 AM"
"13949","747-555-0120","2","11/25/2013 12:00:00 AM"
"13950","545-555-0171","1","1/12/2014 12:00:00 AM"
"13951","1 (11) 500 555-0138","2","8/30/2013 12:00:00 AM"
"13952","313-555-0183","2","4/22/2014 12:00:00 AM"
"13953","1 (11) 500 555-0157","2","8/10/2013 12:00:00 AM"
"13954","838-555-0195","2","7/6/2013 12:00:00 AM"
"13955","970-555-0180","2","3/14/2014 12:00:00 AM"
"13956","159-555-0189","2","12/14/2013 12:00:00 AM"
"13957","1 (11) 500 555-0125","1","8/30/2011 12:00:00 AM"
"13958","1 (11) 500 555-0131","2","9/14/2013 12:00:00 AM"
"13959","323-555-0149","1","10/2/2013 12:00:00 AM"
"13960","1 (11) 500 555-0124","1","3/28/2012 12:00:00 AM"
"13961","651-555-0153","1","12/17/2011 12:00:00 AM"
"13962","1 (11) 500 555-0111","2","12/29/2013 12:00:00 AM"
"13963","225-555-0182","1","8/5/2013 12:00:00 AM"
"13964","119-555-0187","1","10/16/2013 12:00:00 AM"
"13965","752-555-0163","1","8/7/2013 12:00:00 AM"
"13966","1 (11) 500 555-0113","2","11/30/2012 12:00:00 AM"
"13967","1 (11) 500 555-0175","1","11/18/2012 12:00:00 AM"
"13968","652-555-0172","2","3/5/2014 12:00:00 AM"
"13969","703-555-0128","2","1/27/2014 12:00:00 AM"
"13970","1 (11) 500 555-0119","1","6/19/2012 12:00:00 AM"
"13971","426-555-0128","1","10/26/2013 12:00:00 AM"
"13972","1 (11) 500 555-0173","2","1/27/2014 12:00:00 AM"
"13973","599-555-0191","2","5/6/2014 12:00:00 AM"
"13974","256-555-0155","1","2/21/2014 12:00:00 AM"
"13975","1 (11) 500 555-0162","2","7/12/2012 12:00:00 AM"
"13976","144-555-0168","1","6/28/2014 12:00:00 AM"
"13977","1 (11) 500 555-0194","1","5/23/2014 12:00:00 AM"
"13978","1 (11) 500 555-0115","1","1/16/2014 12:00:00 AM"
"13979","274-555-0175","1","11/21/2012 12:00:00 AM"
"13980","1 (11) 500 555-0159","1","4/29/2014 12:00:00 AM"
"13981","1 (11) 500 555-0145","1","10/13/2013 12:00:00 AM"
"13982","984-555-0124","2","9/5/2013 12:00:00 AM"
"13983","805-555-0145","2","9/17/2013 12:00:00 AM"
"13984","1 (11) 500 555-0111","1","11/14/2013 12:00:00 AM"
"13985","763-555-0188","1","1/16/2014 12:00:00 AM"
"13986","625-555-0168","1","3/31/2014 12:00:00 AM"
"13987","178-555-0186","1","8/7/2013 12:00:00 AM"
"13988","1 (11) 500 555-0111","1","4/22/2014 12:00:00 AM"
"13989","1 (11) 500 555-0141","2","4/12/2013 12:00:00 AM"
"13990","487-555-0197","1","8/11/2013 12:00:00 AM"
"13991","1 (11) 500 555-0182","1","4/14/2012 12:00:00 AM"
"13992","420-555-0171","1","1/20/2014 12:00:00 AM"
"13993","1 (11) 500 555-0183","2","12/31/2013 12:00:00 AM"
"13994","1 (11) 500 555-0160","2","1/19/2013 12:00:00 AM"
"13995","1 (11) 500 555-0132","2","3/3/2014 12:00:00 AM"
"13996","1 (11) 500 555-0148","2","1/31/2013 12:00:00 AM"
"13997","1 (11) 500 555-0177","2","5/26/2014 12:00:00 AM"
"13998","154-555-0139","1","1/11/2014 12:00:00 AM"
"13999","557-555-0185","1","12/27/2013 12:00:00 AM"
"14000","260-555-0137","1","5/23/2014 12:00:00 AM"
"14001","1 (11) 500 555-0193","1","6/17/2014 12:00:00 AM"
"14002","1 (11) 500 555-0171","1","8/7/2013 12:00:00 AM"
"14003","199-555-0131","1","9/24/2013 12:00:00 AM"
"14004","826-555-0110","1","5/14/2014 12:00:00 AM"
"14005","980-555-0197","1","2/16/2014 12:00:00 AM"
"14006","1 (11) 500 555-0128","1","9/21/2011 12:00:00 AM"
"14007","112-555-0116","2","11/4/2013 12:00:00 AM"
"14008","144-555-0188","2","10/24/2011 12:00:00 AM"
"14009","734-555-0118","1","1/24/2012 12:00:00 AM"
"14010","378-555-0117","1","10/13/2011 12:00:00 AM"
"14011","1 (11) 500 555-0126","2","8/27/2011 12:00:00 AM"
"14012","1 (11) 500 555-0157","2","3/20/2012 12:00:00 AM"
"14013","117-555-0150","2","10/14/2013 12:00:00 AM"
"14014","149-555-0166","2","10/19/2013 12:00:00 AM"
"14015","580-555-0138","2","8/14/2012 12:00:00 AM"
"14016","744-555-0130","1","6/20/2014 12:00:00 AM"
"14017","1 (11) 500 555-0185","2","2/14/2014 12:00:00 AM"
"14018","702-555-0172","2","3/31/2014 12:00:00 AM"
"14019","1 (11) 500 555-0111","1","1/11/2013 12:00:00 AM"
"14020","156-555-0142","1","4/20/2014 12:00:00 AM"
"14021","1 (11) 500 555-0144","2","11/24/2013 12:00:00 AM"
"14022","676-555-0184","2","7/5/2013 12:00:00 AM"
"14023","1 (11) 500 555-0170","2","5/19/2014 12:00:00 AM"
"14024","464-555-0150","2","5/6/2014 12:00:00 AM"
"14025","1 (11) 500 555-0126","1","11/16/2013 12:00:00 AM"
"14026","584-555-0185","2","10/11/2013 12:00:00 AM"
"14027","836-555-0168","2","6/24/2014 12:00:00 AM"
"14028","1 (11) 500 555-0110","1","11/9/2013 12:00:00 AM"
"14029","1 (11) 500 555-0142","1","12/12/2012 12:00:00 AM"
"14030","625-555-0113","2","8/23/2013 12:00:00 AM"
"14031","149-555-0163","1","6/15/2014 12:00:00 AM"
"14032","1 (11) 500 555-0114","1","10/16/2013 12:00:00 AM"
"14033","1 (11) 500 555-0168","1","6/5/2014 12:00:00 AM"
"14034","427-555-0147","2","4/22/2013 12:00:00 AM"
"14035","742-555-0111","1","8/16/2013 12:00:00 AM"
"14036","1 (11) 500 555-0113","2","10/13/2013 12:00:00 AM"
"14037","1 (11) 500 555-0174","1","1/11/2013 12:00:00 AM"
"14038","949-555-0190","2","2/24/2014 12:00:00 AM"
"14039","117-555-0129","1","9/9/2013 12:00:00 AM"
"14040","1 (11) 500 555-0145","1","7/10/2013 12:00:00 AM"
"14041","1 (11) 500 555-0186","1","1/10/2013 12:00:00 AM"
"14042","277-555-0153","1","5/14/2014 12:00:00 AM"
"14043","1 (11) 500 555-0129","1","5/7/2013 12:00:00 AM"
"14044","1 (11) 500 555-0136","2","10/9/2013 12:00:00 AM"
"14045","1 (11) 500 555-0172","2","11/10/2013 12:00:00 AM"
"14046","1 (11) 500 555-0118","1","10/24/2013 12:00:00 AM"
"14047","716-555-0117","2","9/6/2013 12:00:00 AM"
"14048","488-555-0122","1","4/22/2014 12:00:00 AM"
"14049","1 (11) 500 555-0112","1","2/19/2014 12:00:00 AM"
"14050","385-555-0110","1","8/18/2013 12:00:00 AM"
"14051","1 (11) 500 555-0120","2","9/3/2013 12:00:00 AM"
"14052","851-555-0128","1","3/13/2014 12:00:00 AM"
"14053","1 (11) 500 555-0140","2","7/12/2012 12:00:00 AM"
"14054","137-555-0122","1","12/7/2013 12:00:00 AM"
"14055","1 (11) 500 555-0155","1","10/23/2013 12:00:00 AM"
"14056","736-555-0126","1","4/24/2013 12:00:00 AM"
"14057","638-555-0178","2","6/14/2014 12:00:00 AM"
"14058","1 (11) 500 555-0147","2","9/16/2013 12:00:00 AM"
"14059","1 (11) 500 555-0141","2","11/29/2013 12:00:00 AM"
"14060","1 (11) 500 555-0174","1","7/16/2013 12:00:00 AM"
"14061","149-555-0137","1","6/13/2012 12:00:00 AM"
"14062","907-555-0117","2","5/21/2014 12:00:00 AM"
"14063","347-555-0186","1","11/15/2013 12:00:00 AM"
"14064","196-555-0160","1","10/3/2013 12:00:00 AM"
"14065","1 (11) 500 555-0145","2","12/31/2011 12:00:00 AM"
"14066","188-555-0114","2","2/13/2014 12:00:00 AM"
"14067","514-555-0197","2","11/25/2011 12:00:00 AM"
"14068","1 (11) 500 555-0155","2","1/9/2013 12:00:00 AM"
"14069","1 (11) 500 555-0117","1","6/20/2013 12:00:00 AM"
"14070","1 (11) 500 555-0126","2","1/17/2013 12:00:00 AM"
"14071","1 (11) 500 555-0168","1","2/9/2012 12:00:00 AM"
"14072","344-555-0119","1","5/14/2014 12:00:00 AM"
"14073","387-555-0176","2","2/27/2013 12:00:00 AM"
"14074","175-555-0163","1","5/16/2012 12:00:00 AM"
"14075","1 (11) 500 555-0183","2","11/29/2012 12:00:00 AM"
"14076","1 (11) 500 555-0117","1","10/15/2011 12:00:00 AM"
"14077","1 (11) 500 555-0131","2","12/6/2013 12:00:00 AM"
"14078","110-555-0129","1","5/31/2011 12:00:00 AM"
"14079","1 (11) 500 555-0198","2","7/31/2013 12:00:00 AM"
"14080","1 (11) 500 555-0164","1","7/22/2012 12:00:00 AM"
"14081","204-555-0116","1","1/5/2014 12:00:00 AM"
"14082","775-555-0143","1","10/8/2013 12:00:00 AM"
"14083","1 (11) 500 555-0165","2","1/25/2013 12:00:00 AM"
"14084","475-555-0175","2","8/9/2013 12:00:00 AM"
"14085","1 (11) 500 555-0132","1","2/23/2014 12:00:00 AM"
"14086","1 (11) 500 555-0130","1","4/4/2013 12:00:00 AM"
"14087","914-555-0138","1","4/20/2014 12:00:00 AM"
"14088","1 (11) 500 555-0162","1","3/12/2013 12:00:00 AM"
"14089","1 (11) 500 555-0143","1","8/17/2013 12:00:00 AM"
"14090","1 (11) 500 555-0128","2","3/8/2014 12:00:00 AM"
"14091","260-555-0165","1","4/8/2014 12:00:00 AM"
"14092","939-555-0158","2","3/30/2014 12:00:00 AM"
"14093","739-555-0110","2","2/3/2014 12:00:00 AM"
"14094","360-555-0113","1","7/7/2013 12:00:00 AM"
"14095","1 (11) 500 555-0194","2","9/13/2013 12:00:00 AM"
"14096","860-555-0189","1","8/20/2013 12:00:00 AM"
"14097","1 (11) 500 555-0110","1","1/2/2013 12:00:00 AM"
"14098","137-555-0164","1","10/16/2013 12:00:00 AM"
"14099","1 (11) 500 555-0114","1","1/30/2014 12:00:00 AM"
"14100","1 (11) 500 555-0155","1","7/20/2013 12:00:00 AM"
"14101","1 (11) 500 555-0192","1","4/13/2013 12:00:00 AM"
"14102","1 (11) 500 555-0128","2","4/13/2014 12:00:00 AM"
"14103","1 (11) 500 555-0132","1","7/23/2013 12:00:00 AM"
"14104","947-555-0187","2","8/31/2013 12:00:00 AM"
"14105","319-555-0137","1","1/8/2014 12:00:00 AM"
"14106","486-555-0141","1","1/31/2014 12:00:00 AM"
"14107","511-555-0114","2","6/11/2012 12:00:00 AM"
"14108","780-555-0110","2","6/2/2013 12:00:00 AM"
"14109","1 (11) 500 555-0151","1","1/26/2014 12:00:00 AM"
"14110","434-555-0133","1","3/11/2014 12:00:00 AM"
"14111","223-555-0156","2","1/17/2013 12:00:00 AM"
"14112","1 (11) 500 555-0171","2","5/7/2014 12:00:00 AM"
"14113","886-555-0188","2","12/1/2013 12:00:00 AM"
"14114","488-555-0151","2","4/8/2014 12:00:00 AM"
"14115","895-555-0130","2","2/12/2014 12:00:00 AM"
"14116","1 (11) 500 555-0122","1","1/21/2014 12:00:00 AM"
"14117","1 (11) 500 555-0163","1","2/23/2013 12:00:00 AM"
"14118","583-555-0129","1","5/24/2014 12:00:00 AM"
"14119","120-555-0113","2","2/3/2012 12:00:00 AM"
"14120","1 (11) 500 555-0136","1","3/4/2014 12:00:00 AM"
"14121","839-555-0180","1","12/18/2013 12:00:00 AM"
"14122","1 (11) 500 555-0118","2","11/21/2013 12:00:00 AM"
"14123","294-555-0111","2","2/10/2012 12:00:00 AM"
"14124","1 (11) 500 555-0186","1","3/18/2014 12:00:00 AM"
"14125","1 (11) 500 555-0151","1","1/5/2014 12:00:00 AM"
"14126","831-555-0110","1","1/10/2014 12:00:00 AM"
"14127","1 (11) 500 555-0156","2","7/29/2011 12:00:00 AM"
"14128","972-555-0145","1","3/31/2014 12:00:00 AM"
"14129","750-555-0183","2","11/30/2013 12:00:00 AM"
"14130","110-555-0161","1","7/1/2013 12:00:00 AM"
"14131","934-555-0180","1","8/11/2013 12:00:00 AM"
"14132","402-555-0117","1","2/3/2014 12:00:00 AM"
"14133","816-555-0165","1","5/28/2014 12:00:00 AM"
"14134","1 (11) 500 555-0115","2","2/24/2013 12:00:00 AM"
"14135","1 (11) 500 555-0154","2","3/6/2014 12:00:00 AM"
"14136","371-555-0174","2","4/2/2012 12:00:00 AM"
"14137","502-555-0162","1","10/1/2013 12:00:00 AM"
"14138","1 (11) 500 555-0142","1","1/26/2014 12:00:00 AM"
"14139","1 (11) 500 555-0124","2","4/30/2013 12:00:00 AM"
"14140","214-555-0179","2","11/24/2013 12:00:00 AM"
"14141","1 (11) 500 555-0143","2","3/22/2012 12:00:00 AM"
"14142","625-555-0130","1","2/11/2014 12:00:00 AM"
"14143","178-555-0184","2","2/7/2014 12:00:00 AM"
"14144","1 (11) 500 555-0142","1","11/24/2013 12:00:00 AM"
"14145","540-555-0198","1","5/27/2014 12:00:00 AM"
"14146","1 (11) 500 555-0122","2","11/11/2013 12:00:00 AM"
"14147","164-555-0197","2","6/29/2013 12:00:00 AM"
"14148","1 (11) 500 555-0189","2","9/12/2012 12:00:00 AM"
"14149","1 (11) 500 555-0129","2","9/21/2013 12:00:00 AM"
"14150","493-555-0141","1","6/9/2014 12:00:00 AM"
"14151","502-555-0138","1","9/27/2013 12:00:00 AM"
"14152","1 (11) 500 555-0192","2","11/20/2013 12:00:00 AM"
"14153","637-555-0150","1","8/18/2012 12:00:00 AM"
"14154","163-555-0120","2","6/9/2011 12:00:00 AM"
"14155","1 (11) 500 555-0189","2","3/25/2014 12:00:00 AM"
"14156","134-555-0197","2","11/2/2013 12:00:00 AM"
"14157","1 (11) 500 555-0160","1","1/16/2014 12:00:00 AM"
"14158","459-555-0137","2","10/12/2013 12:00:00 AM"
"14159","1 (11) 500 555-0190","1","1/28/2014 12:00:00 AM"
"14160","132-555-0142","1","2/26/2014 12:00:00 AM"
"14161","352-555-0117","2","10/20/2013 12:00:00 AM"
"14162","1 (11) 500 555-0123","1","9/19/2013 12:00:00 AM"
"14163","771-555-0118","1","6/30/2013 12:00:00 AM"
"14164","339-555-0199","1","3/14/2013 12:00:00 AM"
"14165","430-555-0166","2","6/10/2012 12:00:00 AM"
"14166","1 (11) 500 555-0185","2","7/30/2013 12:00:00 AM"
"14167","1 (11) 500 555-0157","2","2/3/2014 12:00:00 AM"
"14168","1 (11) 500 555-0194","1","8/15/2013 12:00:00 AM"
"14169","1 (11) 500 555-0166","2","4/25/2014 12:00:00 AM"
"14170","128-555-0140","2","9/17/2013 12:00:00 AM"
"14171","1 (11) 500 555-0157","1","4/15/2014 12:00:00 AM"
"14172","654-555-0176","1","2/27/2014 12:00:00 AM"
"14173","222-555-0139","2","10/31/2013 12:00:00 AM"
"14174","1 (11) 500 555-0131","1","12/17/2013 12:00:00 AM"
"14175","1 (11) 500 555-0173","1","3/3/2014 12:00:00 AM"
"14176","789-555-0155","2","11/24/2011 12:00:00 AM"
"14177","847-555-0122","2","8/2/2013 12:00:00 AM"
"14178","607-555-0126","1","2/21/2013 12:00:00 AM"
"14179","1 (11) 500 555-0161","1","4/20/2012 12:00:00 AM"
"14180","193-555-0189","2","3/14/2014 12:00:00 AM"
"14181","448-555-0184","1","3/17/2014 12:00:00 AM"
"14182","1 (11) 500 555-0187","2","9/23/2013 12:00:00 AM"
"14183","312-555-0112","2","8/3/2013 12:00:00 AM"
"14184","368-555-0185","1","11/8/2013 12:00:00 AM"
"14185","153-555-0118","2","3/26/2012 12:00:00 AM"
"14186","1 (11) 500 555-0149","2","5/6/2012 12:00:00 AM"
"14187","152-555-0189","2","1/1/2014 12:00:00 AM"
"14188","1 (11) 500 555-0187","1","8/12/2012 12:00:00 AM"
"14189","1 (11) 500 555-0143","2","11/30/2013 12:00:00 AM"
"14190","1 (11) 500 555-0155","2","1/9/2014 12:00:00 AM"
"14191","1 (11) 500 555-0196","2","4/14/2014 12:00:00 AM"
"14192","1 (11) 500 555-0190","1","4/14/2014 12:00:00 AM"
"14193","1 (11) 500 555-0144","2","5/17/2014 12:00:00 AM"
"14194","1 (11) 500 555-0170","1","1/25/2012 12:00:00 AM"
"14195","1 (11) 500 555-0171","2","5/8/2012 12:00:00 AM"
"14196","856-555-0118","2","2/25/2013 12:00:00 AM"
"14197","694-555-0142","1","3/31/2012 12:00:00 AM"
"14198","582-555-0134","2","4/15/2012 12:00:00 AM"
"14199","1 (11) 500 555-0160","2","1/17/2012 12:00:00 AM"
"14200","187-555-0149","2","8/22/2013 12:00:00 AM"
"14201","1 (11) 500 555-0160","1","1/13/2014 12:00:00 AM"
"14202","1 (11) 500 555-0127","2","10/27/2012 12:00:00 AM"
"14203","813-555-0126","2","9/14/2013 12:00:00 AM"
"14204","1 (11) 500 555-0182","2","5/5/2014 12:00:00 AM"
"14205","1 (11) 500 555-0119","1","3/24/2014 12:00:00 AM"
"14206","458-555-0128","1","12/25/2012 12:00:00 AM"
"14207","834-555-0116","2","8/22/2013 12:00:00 AM"
"14208","1 (11) 500 555-0148","1","12/24/2013 12:00:00 AM"
"14209","1 (11) 500 555-0111","1","3/26/2013 12:00:00 AM"
"14210","1 (11) 500 555-0118","2","11/6/2013 12:00:00 AM"
"14211","1 (11) 500 555-0120","2","11/1/2013 12:00:00 AM"
"14212","112-555-0153","2","4/4/2014 12:00:00 AM"
"14213","152-555-0167","2","6/28/2013 12:00:00 AM"
"14214","1 (11) 500 555-0175","2","3/27/2013 12:00:00 AM"
"14215","136-555-0114","2","6/30/2013 12:00:00 AM"
"14216","1 (11) 500 555-0149","2","8/16/2013 12:00:00 AM"
"14217","1 (11) 500 555-0154","2","7/10/2011 12:00:00 AM"
"14218","1 (11) 500 555-0174","2","4/12/2014 12:00:00 AM"
"14219","1 (11) 500 555-0124","1","10/20/2013 12:00:00 AM"
"14220","1 (11) 500 555-0140","1","11/18/2013 12:00:00 AM"
"14221","1 (11) 500 555-0113","2","4/10/2012 12:00:00 AM"
"14222","114-555-0114","1","9/12/2013 12:00:00 AM"
"14223","351-555-0112","1","11/9/2013 12:00:00 AM"
"14224","550-555-0179","2","4/5/2014 12:00:00 AM"
"14225","1 (11) 500 555-0157","1","1/27/2014 12:00:00 AM"
"14226","1 (11) 500 555-0181","2","11/9/2012 12:00:00 AM"
"14227","772-555-0161","1","3/6/2014 12:00:00 AM"
"14228","494-555-0118","1","4/3/2014 12:00:00 AM"
"14229","381-555-0126","1","12/23/2012 12:00:00 AM"
"14230","861-555-0156","2","2/20/2014 12:00:00 AM"
"14231","324-555-0137","2","9/18/2013 12:00:00 AM"
"14232","1 (11) 500 555-0131","1","10/12/2013 12:00:00 AM"
"14233","500-555-0174","2","9/19/2013 12:00:00 AM"
"14234","1 (11) 500 555-0168","2","12/5/2013 12:00:00 AM"
"14235","1 (11) 500 555-0198","2","3/8/2014 12:00:00 AM"
"14236","514-555-0114","1","12/10/2013 12:00:00 AM"
"14237","1 (11) 500 555-0159","2","12/7/2013 12:00:00 AM"
"14238","161-555-0179","1","10/23/2013 12:00:00 AM"
"14239","467-555-0111","1","11/24/2013 12:00:00 AM"
"14240","1 (11) 500 555-0153","2","9/17/2013 12:00:00 AM"
"14241","863-555-0178","2","6/26/2014 12:00:00 AM"
"14242","449-555-0174","2","10/21/2013 12:00:00 AM"
"14243","891-555-0140","1","3/24/2014 12:00:00 AM"
