"CreditCardID","CardType","CardNumber","ExpMonth","ExpYear","ModifiedDate"
"11182","ColonialVoice","77772227030261","3","2006","1/13/2013 12:00:00 AM"
"11183","Distinguish","55558723000362","2","2008","5/15/2014 12:00:00 AM"
"11184","Vista","11111953404207","11","2006","6/23/2006 12:00:00 AM"
"11185","SuperiorCard","33338607791822","8","2005","8/22/2013 12:00:00 AM"
"11186","Vista","11113575652376","12","2007","11/24/2013 12:00:00 AM"
"11187","Distinguish","55557353587337","10","2007","2/12/2014 12:00:00 AM"
"11188","SuperiorCard","33335206144011","7","2008","8/27/2012 12:00:00 AM"
"11189","Vista","11119375695767","5","2006","6/27/2014 12:00:00 AM"
"11190","SuperiorCard","33334061135890","6","2005","1/24/2014 12:00:00 AM"
"11191","Distinguish","55551628212186","7","2007","9/1/2013 12:00:00 AM"
"11192","Distinguish","55555084192719","1","2006","2/1/2010 12:00:00 AM"
"11193","ColonialVoice","77774009985432","3","2006","12/15/2013 12:00:00 AM"
"11194","ColonialVoice","77779141388067","1","2005","9/5/2012 12:00:00 AM"
"11195","Distinguish","55555631860033","11","2008","6/27/2014 12:00:00 AM"
"11196","Distinguish","55558979233426","3","2007","12/5/2011 12:00:00 AM"
"11197","Distinguish","55551256618431","4","2007","12/21/2013 12:00:00 AM"
"11198","Distinguish","55552395105743","11","2008","2/18/2013 12:00:00 AM"
"11199","Distinguish","55556628135246","10","2005","8/3/2011 12:00:00 AM"
"11200","Distinguish","55553289617180","9","2006","7/7/2013 12:00:00 AM"
"11201","Vista","11114679438822","7","2007","4/30/2012 12:00:00 AM"
"11202","SuperiorCard","33333939408376","10","2008","8/7/2012 12:00:00 AM"
"11203","ColonialVoice","77778484453049","2","2007","5/19/2014 12:00:00 AM"
"11204","Distinguish","55555061402309","2","2006","11/18/2013 12:00:00 AM"
"11205","SuperiorCard","33337078358626","11","2005","7/21/2011 12:00:00 AM"
"11206","Distinguish","55553657837954","12","2006","8/29/2013 12:00:00 AM"
"11207","Distinguish","55558552276091","10","2007","8/1/2013 12:00:00 AM"
"11208","SuperiorCard","33332912037833","10","2008","9/17/2012 12:00:00 AM"
"11209","Distinguish","55554416818515","7","2008","12/3/2013 12:00:00 AM"
"11210","ColonialVoice","77772426667475","3","2006","2/18/2014 12:00:00 AM"
"11211","Distinguish","55553092376054","3","2006","5/26/2014 12:00:00 AM"
"11212","ColonialVoice","77773020940188","7","2005","10/20/2013 12:00:00 AM"
"11213","Distinguish","55552461014685","4","2008","3/6/2013 12:00:00 AM"
"11214","Distinguish","55556693392969","7","2006","12/20/2013 12:00:00 AM"
"11215","SuperiorCard","33332433344429","11","2007","8/1/2011 12:00:00 AM"
"11216","ColonialVoice","77776023764481","2","2005","2/19/2009 12:00:00 AM"
"11217","ColonialVoice","77776409996829","11","2005","1/12/2013 12:00:00 AM"
"11218","Distinguish","55559869583126","5","2007","3/5/2014 12:00:00 AM"
"11219","Vista","11115422131213","3","2005","8/6/2013 12:00:00 AM"
"11220","ColonialVoice","77778851097560","4","2007","2/21/2014 12:00:00 AM"
"11221","SuperiorCard","33337296798339","4","2007","12/30/2013 12:00:00 AM"
"11222","Vista","11118049089620","9","2005","1/29/2014 12:00:00 AM"
"11223","Distinguish","55558087259099","6","2005","5/1/2013 12:00:00 AM"
"11224","SuperiorCard","33337413251201","7","2006","12/28/2013 12:00:00 AM"
"11225","Vista","11114659159007","6","2006","1/12/2013 12:00:00 AM"
"11226","Vista","11116529334221","10","2005","7/27/2013 12:00:00 AM"
"11227","Distinguish","55551913239090","11","2008","5/25/2014 12:00:00 AM"
"11228","SuperiorCard","33337397377036","10","2007","9/11/2012 12:00:00 AM"
"11229","Vista","11118670846334","12","2007","3/1/2012 12:00:00 AM"
"11230","SuperiorCard","33339191609103","11","2005","5/31/2014 12:00:00 AM"
"11231","SuperiorCard","33338408488026","7","2005","4/26/2009 12:00:00 AM"
"11232","Vista","11111028981641","1","2007","12/28/2013 12:00:00 AM"
"11233","SuperiorCard","33339542633890","7","2008","10/24/2011 12:00:00 AM"
"11234","Distinguish","55557088905505","5","2007","10/13/2013 12:00:00 AM"
"11235","ColonialVoice","77774162217897","3","2005","5/21/2014 12:00:00 AM"
"11236","Distinguish","55551821572173","12","2006","3/16/2013 12:00:00 AM"
"11237","Distinguish","55551846260199","12","2006","7/31/2013 12:00:00 AM"
"11238","Vista","11111548732212","9","2006","10/4/2013 12:00:00 AM"
"11239","SuperiorCard","33332128486621","8","2006","6/16/2014 12:00:00 AM"
"11240","SuperiorCard","33331501279076","12","2006","4/20/2013 12:00:00 AM"
"11241","Distinguish","55555795554490","9","2007","11/13/2013 12:00:00 AM"
"11242","Vista","11116181059704","4","2005","2/2/2012 12:00:00 AM"
"11243","ColonialVoice","77774161819891","9","2007","1/16/2014 12:00:00 AM"
"11244","SuperiorCard","33338637099906","11","2008","4/26/2014 12:00:00 AM"
"11245","Distinguish","55553488146259","11","2005","9/11/2013 12:00:00 AM"
"11246","Vista","11115811841189","7","2006","11/9/2012 12:00:00 AM"
"11247","SuperiorCard","33332963169577","5","2006","11/19/2013 12:00:00 AM"
"11248","Distinguish","55551670348713","12","2005","12/16/2008 12:00:00 AM"
"11249","Vista","11118909006259","4","2005","10/9/2013 12:00:00 AM"
"11250","SuperiorCard","33336307052955","1","2005","11/13/2013 12:00:00 AM"
"11251","SuperiorCard","33331334862680","2","2008","5/6/2014 12:00:00 AM"
"11252","ColonialVoice","77776082244508","1","2007","1/27/2014 12:00:00 AM"
"11253","SuperiorCard","33335200250663","8","2007","4/24/2013 12:00:00 AM"
"11254","Vista","11119911177493","2","2006","5/24/2012 12:00:00 AM"
"11255","ColonialVoice","77772344441114","9","2005","3/3/2014 12:00:00 AM"
"11256","SuperiorCard","33339582933225","10","2007","3/22/2014 12:00:00 AM"
"11257","SuperiorCard","33338692332901","12","2005","4/10/2014 12:00:00 AM"
"11258","ColonialVoice","77779310802274","9","2008","2/7/2014 12:00:00 AM"
"11259","ColonialVoice","77778228802737","6","2005","4/24/2014 12:00:00 AM"
"11260","ColonialVoice","77776339386581","8","2007","7/5/2013 12:00:00 AM"
"11261","ColonialVoice","77772338971484","5","2007","11/27/2013 12:00:00 AM"
"11262","SuperiorCard","33335655700751","2","2005","7/31/2012 12:00:00 AM"
"11263","ColonialVoice","77773868299679","3","2008","11/18/2013 12:00:00 AM"
"11264","ColonialVoice","77776946070686","4","2007","3/16/2013 12:00:00 AM"
"11265","ColonialVoice","77776981528093","3","2005","3/12/2013 12:00:00 AM"
"11266","Vista","11118433915108","3","2008","8/7/2013 12:00:00 AM"
"11267","SuperiorCard","33338974346562","7","2008","11/19/2013 12:00:00 AM"
"11268","SuperiorCard","33339959359123","1","2005","4/19/2013 12:00:00 AM"
"11269","Distinguish","55556421849045","8","2008","3/10/2013 12:00:00 AM"
"11270","Distinguish","55553983910057","1","2006","5/2/2014 12:00:00 AM"
"11271","SuperiorCard","33339702170532","2","2006","2/28/2014 12:00:00 AM"
"11272","Distinguish","55554696860753","5","2006","7/29/2013 12:00:00 AM"
"11273","SuperiorCard","33332235487895","1","2005","9/8/2013 12:00:00 AM"
"11274","Vista","11117886883007","4","2006","6/30/2013 12:00:00 AM"
"11275","Distinguish","55551237811475","7","2006","7/16/2013 12:00:00 AM"
"11276","SuperiorCard","33338699798914","2","2007","3/16/2014 12:00:00 AM"
"11277","SuperiorCard","33338397990666","10","2008","1/14/2012 12:00:00 AM"
"11278","SuperiorCard","33331214548917","1","2006","7/30/2011 12:00:00 AM"
"11279","ColonialVoice","77776438429377","6","2007","4/30/2014 12:00:00 AM"
"11280","Distinguish","55554205864237","1","2005","10/11/2012 12:00:00 AM"
"11281","SuperiorCard","33336358727925","10","2006","12/15/2013 12:00:00 AM"
"11282","SuperiorCard","33337450733858","3","2007","7/1/2011 12:00:00 AM"
"11283","Distinguish","55558391145254","7","2008","5/9/2014 12:00:00 AM"
"11284","SuperiorCard","33334243202357","7","2008","5/20/2014 12:00:00 AM"
"11285","Vista","11112589609861","1","2005","7/6/2013 12:00:00 AM"
"11286","SuperiorCard","33338398486255","7","2007","2/7/2013 12:00:00 AM"
"11287","SuperiorCard","33334960903716","11","2005","8/3/2011 12:00:00 AM"
"11288","Distinguish","55557140906759","9","2006","12/26/2013 12:00:00 AM"
"11289","Vista","11114460778357","3","2006","4/2/2014 12:00:00 AM"
"11290","ColonialVoice","77778811879989","11","2008","10/30/2012 12:00:00 AM"
"11291","Distinguish","55554907141936","3","2006","11/30/2013 12:00:00 AM"
"11292","SuperiorCard","33337366071176","12","2006","12/5/2012 12:00:00 AM"
"11293","Distinguish","55555477865939","2","2005","5/19/2014 12:00:00 AM"
"11294","Vista","11116696575210","7","2005","1/21/2014 12:00:00 AM"
"11295","Distinguish","55554736888318","4","2006","1/6/2014 12:00:00 AM"
"11296","Distinguish","55556640628682","3","2008","6/24/2014 12:00:00 AM"
"11297","ColonialVoice","77773843343129","3","2006","6/19/2014 12:00:00 AM"
"11298","ColonialVoice","77774394266115","5","2008","8/14/2013 12:00:00 AM"
"11299","Vista","11112973479053","6","2005","1/22/2009 12:00:00 AM"
"11300","SuperiorCard","33335116256037","1","2008","8/15/2013 12:00:00 AM"
"11301","SuperiorCard","33336101710687","12","2005","12/1/2013 12:00:00 AM"
"11302","Vista","11115212541625","7","2005","12/1/2012 12:00:00 AM"
"11303","Vista","11116653252010","1","2007","2/13/2014 12:00:00 AM"
"11304","ColonialVoice","77776526278742","11","2005","12/11/2013 12:00:00 AM"
"11305","Vista","11115100483632","4","2006","2/24/2014 12:00:00 AM"
"11306","SuperiorCard","33332573131853","1","2007","4/15/2014 12:00:00 AM"
"11307","Vista","11113765116082","9","2008","8/13/2012 12:00:00 AM"
"11308","Distinguish","55559436001420","12","2006","6/15/2014 12:00:00 AM"
"11309","Distinguish","55551454196332","10","2006","2/23/2012 12:00:00 AM"
"11310","Vista","11115693780888","3","2008","12/23/2013 12:00:00 AM"
"11311","SuperiorCard","33337003015531","3","2007","10/24/2012 12:00:00 AM"
"11312","Distinguish","55552845008972","1","2008","10/13/2011 12:00:00 AM"
"11313","ColonialVoice","77771221175948","1","2005","3/17/2014 12:00:00 AM"
"11314","ColonialVoice","77772449882865","10","2008","6/15/2011 12:00:00 AM"
"11315","Vista","11115006937576","6","2005","4/20/2014 12:00:00 AM"
"11316","SuperiorCard","33339899813057","1","2007","12/22/2013 12:00:00 AM"
"11317","ColonialVoice","77775247313434","5","2007","7/24/2013 12:00:00 AM"
"11318","Distinguish","55552130937122","10","2007","4/1/2014 12:00:00 AM"
"11319","ColonialVoice","77775634024799","4","2007","11/15/2013 12:00:00 AM"
"11320","ColonialVoice","77777693312252","12","2005","8/21/2013 12:00:00 AM"
"11321","Vista","11115365966546","3","2005","6/5/2014 12:00:00 AM"
"11322","Distinguish","55558259525789","6","2006","5/21/2014 12:00:00 AM"
"11323","SuperiorCard","33337310787191","4","2007","2/26/2014 12:00:00 AM"
"11324","Distinguish","55557336294520","5","2005","11/28/2013 12:00:00 AM"
"11325","SuperiorCard","33333440684476","11","2006","1/23/2013 12:00:00 AM"
"11326","Distinguish","55555267703634","10","2006","7/5/2013 12:00:00 AM"
"11327","ColonialVoice","77778862036121","8","2007","4/8/2013 12:00:00 AM"
"11328","Vista","11118650109202","9","2007","11/15/2013 12:00:00 AM"
"11329","ColonialVoice","77773416880522","8","2005","12/22/2013 12:00:00 AM"
"11330","ColonialVoice","77772824196734","5","2005","5/1/2014 12:00:00 AM"
"11331","Vista","11113768948708","3","2005","8/22/2013 12:00:00 AM"
"11332","Vista","11111995435225","9","2006","1/11/2013 12:00:00 AM"
"11333","ColonialVoice","77776593635383","3","2008","2/14/2014 12:00:00 AM"
"11334","Distinguish","55554003187331","7","2006","7/1/2013 12:00:00 AM"
"11335","Distinguish","55556394043436","9","2006","1/22/2009 12:00:00 AM"
"11336","ColonialVoice","77779706139233","11","2006","4/4/2014 12:00:00 AM"
"11337","ColonialVoice","77771037183483","10","2008","12/19/2013 12:00:00 AM"
"11338","Vista","11119424132272","5","2008","5/30/2014 12:00:00 AM"
"11339","Vista","11111062100316","1","2007","4/5/2013 12:00:00 AM"
"11340","ColonialVoice","77776661708317","9","2008","3/26/2012 12:00:00 AM"
"11341","SuperiorCard","33337024714937","2","2006","6/6/2014 12:00:00 AM"
"11342","Distinguish","55557075968675","8","2006","4/9/2012 12:00:00 AM"
"11343","ColonialVoice","77779386551212","7","2007","10/6/2012 12:00:00 AM"
"11344","SuperiorCard","33337654590228","3","2005","9/1/2013 12:00:00 AM"
"11345","Distinguish","55558506417925","8","2007","4/10/2012 12:00:00 AM"
"11346","ColonialVoice","77772683620796","1","2006","9/12/2013 12:00:00 AM"
"11347","ColonialVoice","77771650093997","5","2007","5/7/2014 12:00:00 AM"
"11348","SuperiorCard","33331709021418","6","2008","3/7/2014 12:00:00 AM"
"11349","Vista","11114823989687","6","2008","5/26/2014 12:00:00 AM"
"11350","Distinguish","55553112297385","11","2006","1/2/2013 12:00:00 AM"
"11351","ColonialVoice","77772330915274","1","2005","11/21/2013 12:00:00 AM"
"11352","Vista","11117309521198","11","2006","2/12/2014 12:00:00 AM"
"11353","Distinguish","55555386873723","12","2008","7/19/2011 12:00:00 AM"
"11354","ColonialVoice","77779259601534","3","2007","9/18/2013 12:00:00 AM"
"11355","SuperiorCard","33332375103835","4","2005","9/1/2013 12:00:00 AM"
"11356","ColonialVoice","77773525262072","1","2007","7/20/2013 12:00:00 AM"
"11357","Vista","11113086711783","1","2005","5/11/2014 12:00:00 AM"
"11358","ColonialVoice","77778425795656","11","2007","1/26/2009 12:00:00 AM"
"11359","Distinguish","55559651223884","9","2006","5/6/2014 12:00:00 AM"
"11360","SuperiorCard","33337066068557","12","2008","11/30/2013 12:00:00 AM"
"11361","Vista","11119889710396","4","2008","12/10/2013 12:00:00 AM"
"11362","Vista","11112581912889","9","2008","8/22/2013 12:00:00 AM"
"11363","SuperiorCard","33339003954309","10","2008","7/24/2013 12:00:00 AM"
"11364","SuperiorCard","33332436656263","8","2008","1/4/2014 12:00:00 AM"
"11365","Vista","11114860452047","5","2005","9/15/2013 12:00:00 AM"
"11366","ColonialVoice","77773530039455","9","2005","2/17/2012 12:00:00 AM"
"11367","SuperiorCard","33339254826727","6","2007","12/21/2011 12:00:00 AM"
"11368","Distinguish","55552323238465","3","2006","4/14/2014 12:00:00 AM"
"11369","Vista","11119846053536","2","2005","7/7/2013 12:00:00 AM"
"11370","Vista","11116921121312","12","2007","7/9/2013 12:00:00 AM"
"11371","SuperiorCard","33332555226194","1","2005","10/26/2013 12:00:00 AM"
"11372","Vista","11115619793277","1","2005","12/24/2013 12:00:00 AM"
"11373","Vista","11119397820872","7","2007","12/20/2012 12:00:00 AM"
"11374","SuperiorCard","33334814222423","7","2007","11/11/2011 12:00:00 AM"
"11375","SuperiorCard","33333594776746","3","2005","10/17/2012 12:00:00 AM"
"11376","ColonialVoice","77772787607402","11","2007","9/24/2013 12:00:00 AM"
"11377","Vista","11113570887422","9","2008","11/14/2013 12:00:00 AM"
"11378","Distinguish","55552443829077","7","2007","4/6/2013 12:00:00 AM"
"11379","SuperiorCard","33338903615763","9","2007","8/8/2013 12:00:00 AM"
"11380","Distinguish","55559339747515","1","2007","3/2/2012 12:00:00 AM"
"11381","Vista","11114705624084","1","2005","2/27/2013 12:00:00 AM"
"11382","ColonialVoice","77771952403343","3","2008","1/12/2014 12:00:00 AM"
"11383","SuperiorCard","33334829309104","4","2008","4/9/2014 12:00:00 AM"
"11384","SuperiorCard","33338361537032","8","2005","6/18/2013 12:00:00 AM"
"11385","SuperiorCard","33339883891627","1","2006","9/29/2013 12:00:00 AM"
"11386","SuperiorCard","33332453899389","1","2008","5/21/2014 12:00:00 AM"
"11387","ColonialVoice","77779470062658","4","2005","9/17/2013 12:00:00 AM"
"11388","ColonialVoice","77774202874980","10","2007","11/1/2012 12:00:00 AM"
"11389","SuperiorCard","33338008986412","1","2007","2/7/2014 12:00:00 AM"
"11390","ColonialVoice","77771741819927","2","2007","7/15/2013 12:00:00 AM"
"11391","Vista","11113589100716","6","2005","1/13/2009 12:00:00 AM"
"11392","ColonialVoice","77775887968211","1","2007","6/1/2014 12:00:00 AM"
"11393","ColonialVoice","77772765224348","3","2008","7/24/2013 12:00:00 AM"
"11394","ColonialVoice","77773080287440","2","2006","7/30/2013 12:00:00 AM"
"11395","ColonialVoice","77771717795478","7","2008","9/10/2013 12:00:00 AM"
"11396","Distinguish","55553358193038","9","2006","10/9/2013 12:00:00 AM"
"11397","Distinguish","55556000550268","7","2006","11/12/2013 12:00:00 AM"
"11398","Distinguish","55554696426603","7","2008","11/2/2011 12:00:00 AM"
"11399","Vista","11114858841981","4","2005","11/8/2013 12:00:00 AM"
"11400","Distinguish","55552385690165","11","2006","3/20/2014 12:00:00 AM"
"11401","Distinguish","55555579343590","8","2008","4/6/2012 12:00:00 AM"
"11402","SuperiorCard","33337555390057","2","2006","10/29/2012 12:00:00 AM"
"11403","Vista","11113959411909","3","2006","1/4/2013 12:00:00 AM"
"11404","ColonialVoice","77779236507476","5","2006","9/5/2013 12:00:00 AM"
"11405","ColonialVoice","77776244037498","9","2005","8/27/2013 12:00:00 AM"
"11406","ColonialVoice","77775412246220","4","2008","11/20/2013 12:00:00 AM"
"11407","SuperiorCard","33331364185609","6","2006","6/7/2011 12:00:00 AM"
"11408","Distinguish","55558420001316","12","2006","5/10/2012 12:00:00 AM"
"11409","Vista","11112192989908","2","2005","12/11/2013 12:00:00 AM"
"11410","SuperiorCard","33335773814692","10","2007","1/1/2013 12:00:00 AM"
"11411","Distinguish","55558531250832","6","2005","8/30/2013 12:00:00 AM"
"11412","Vista","11111451500568","11","2008","4/28/2014 12:00:00 AM"
"11413","Distinguish","55557593768678","3","2007","11/2/2011 12:00:00 AM"
"11414","ColonialVoice","77779543603113","12","2006","3/22/2014 12:00:00 AM"
"11415","Vista","11119269561060","11","2006","12/16/2011 12:00:00 AM"
"11416","Vista","11114382335155","6","2006","5/30/2013 12:00:00 AM"
"11417","Distinguish","55555532600732","1","2007","4/15/2012 12:00:00 AM"
"11418","SuperiorCard","33338558492474","12","2005","3/19/2014 12:00:00 AM"
"11419","ColonialVoice","77776984567213","5","2005","12/24/2013 12:00:00 AM"
"11420","ColonialVoice","77778687264639","4","2007","11/20/2011 12:00:00 AM"
"11421","Distinguish","55553252354902","4","2007","2/23/2012 12:00:00 AM"
"11422","SuperiorCard","33333738943007","3","2005","10/7/2013 12:00:00 AM"
"11423","SuperiorCard","33339181595108","8","2008","5/10/2013 12:00:00 AM"
"11424","SuperiorCard","33332155803328","6","2006","2/3/2013 12:00:00 AM"
"11425","SuperiorCard","33335245034446","1","2008","5/8/2014 12:00:00 AM"
"11426","Vista","11112125883188","7","2008","1/2/2014 12:00:00 AM"
"11427","ColonialVoice","77774045659940","6","2008","12/25/2013 12:00:00 AM"
"11428","Vista","11111634915399","11","2008","8/23/2013 12:00:00 AM"
"11429","Vista","11119259116669","10","2006","10/29/2013 12:00:00 AM"
"11430","SuperiorCard","33338795673779","1","2005","7/30/2013 12:00:00 AM"
"11431","Distinguish","55551570051280","3","2005","12/10/2013 12:00:00 AM"
